"SampleID","imperv_prop_500m","mean_imperv_pct_500m","imperv_prop_1km","mean_imperv_pct_1km"
"S20_3669",0.296008485394033,29.6008485394033,0.368103385251138,36.8103385251138
"S20_3671",0.403687922048014,40.3687922048014,0.411704764828615,41.1704764828615
"S20_3682",0.809036306349512,80.9036306349512,0.826967328453873,82.6967328453873
"S20_3684",0.279108884753812,27.9108884753812,0.486550778663623,48.6550778663623
"S20_3727",0.46100637718928,46.1006377189279,0.49803862003731,49.803862003731
"S20_3741",0.636909413210181,63.6909413210181,0.684029242735065,68.4029242735065
"S20_3747",0.602446274218731,60.2446274218731,0.692723736433387,69.2723736433387
"S20_3753",0.459243682665383,45.9243682665383,0.506597486704141,50.6597486704141
"S20_3757",0.362428776600358,36.2428776600358,0.401158854788823,40.1158854788823
"S20_3792",0.447083048155594,44.7083048155594,0.53569684952871,53.569684952871
"S20_3798",0.39239788368778,39.239788368778,0.520038631290773,52.0038631290773
"S21_5080",0.2978211729756,29.78211729756,0.395550505594138,39.5550505594138
"S21_5082",0.395907203148476,39.5907203148476,0.509011171289916,50.9011171289916
"S21_5084",0.248984366693682,24.8984366693682,0.427419510752847,42.7419510752847
"S21_4901",0.442257447715702,44.2257447715702,0.534175794725685,53.4175794725685
"S21_4902",0.442257447715702,44.2257447715702,0.534175794725685,53.4175794725685
"S21_4907",0.795059719418647,79.5059719418647,0.782176360394833,78.2176360394833
"S21_4915",0.579637463011747,57.9637463011747,0.581517636275603,58.1517636275603
"S21_4916",0.579637463011747,57.9637463011747,0.581517636275603,58.1517636275603
"S21_4926",0.795059719418647,79.5059719418647,0.782176360394833,78.2176360394833
"S21_4927",0.795059719418647,79.5059719418647,0.782176360394833,78.2176360394833
"S21_4928",0.795059719418647,79.5059719418647,0.782176360394833,78.2176360394833
"S21_4929",0.795059719418647,79.5059719418647,0.782176360394833,78.2176360394833
"S21_4930",0.795059719418647,79.5059719418647,0.782176360394833,78.2176360394833
"S21_4944",0.795059719418647,79.5059719418647,0.782176360394833,78.2176360394833
"S21_1163",0.327008919039769,32.7008919039769,0.498062454322732,49.8062454322732
"S21_1162",0.327008919039769,32.7008919039769,0.498062454322732,49.8062454322732
